,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings,class
881,0,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8,4
882,0,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8,4
883,1,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8,4
884,1,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8,4
885,1,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8,4
886,1,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8,4
887,0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8,4
888,0,0.535,0.4,0.135,0.775,0.368,0.20800000000000002,0.2055,8,4
889,1,0.585,0.455,0.15,0.9059999999999999,0.4095,0.23,0.2335,8,4
890,0,0.495,0.375,0.115,0.507,0.24100000000000002,0.10300000000000001,0.15,8,4
891,0,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8,4
892,1,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8,4
893,1,0.52,0.4,0.125,0.5589999999999999,0.254,0.139,0.149,8,4
894,0,0.43,0.345,0.115,0.4295,0.212,0.10800000000000001,0.109,8,4
895,1,0.555,0.41,0.125,0.599,0.2345,0.1465,0.19399999999999998,8,4
896,0,0.53,0.4,0.125,0.617,0.27899999999999997,0.127,0.19,8,4
897,0,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8,4
898,0,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,8,4
899,0,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8,4
900,0,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8,4
901,0,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8,4
902,0,0.52,0.38,0.125,0.5545,0.28800000000000003,0.1295,0.16699999999999998,8,4
903,0,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,4
904,0,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8,4
905,0,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8,4
906,0,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8,4
907,0,0.47,0.375,0.12,0.48700000000000004,0.196,0.099,0.135,8,4
908,0,0.61,0.46,0.155,0.9570000000000001,0.4255,0.1975,0.265,8,4
909,1,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8,4
910,0,0.45,0.34,0.125,0.4045,0.171,0.07,0.1345,8,4
911,0,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8,4
912,0,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8,4
913,0,0.445,0.335,0.11,0.41100000000000003,0.1985,0.0935,0.109,8,4
914,0,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8,4
915,0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8,4
916,0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8,4
917,0,0.62,0.435,0.155,1.012,0.47700000000000004,0.23600000000000002,0.275,8,4
918,0,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,8,4
919,0,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8,4
920,0,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8,4
921,0,0.6,0.46,0.155,0.9735,0.42700000000000005,0.2045,0.3,8,4
922,1,0.59,0.465,0.135,0.9895,0.4235,0.19899999999999998,0.28,8,4
923,0,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004,8,4
924,0,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8,4
925,1,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8,4
926,0,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8,4
927,1,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8,4
928,0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8,4
929,0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8,4
930,0,0.44,0.34,0.105,0.344,0.12300000000000001,0.081,0.125,8,4
931,0,0.49,0.375,0.115,0.4615,0.204,0.0945,0.14300000000000002,8,4
932,0,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,8,4
933,0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8,4
934,0,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8,4
935,0,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8,4
936,0,0.385,0.28,0.085,0.2175,0.09699999999999999,0.038,0.067,8,4
937,0,0.535,0.42,0.13,0.6990000000000001,0.3125,0.1565,0.2035,8,4
938,0,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8,4
939,0,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8,4
940,0,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8,4
941,0,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8,4
942,0,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,8,4
943,1,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8,4
944,0,0.455,0.355,1.13,0.594,0.332,0.11599999999999999,0.1335,8,4
945,0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.17300000000000001,8,4
946,1,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,8,4
947,0,0.445,0.32,0.12,0.37799999999999995,0.152,0.0825,0.12,8,4
948,0,0.59,0.47,0.145,0.9740000000000001,0.45299999999999996,0.23600000000000002,0.289,8,4
949,0,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8,4
950,1,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8,4
951,0,0.515,0.39,0.125,0.5705,0.23800000000000002,0.1265,0.185,8,4
952,0,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8,4
953,0,0.545,0.435,0.135,0.7715,0.37200000000000005,0.14800000000000002,0.22699999999999998,8,4
954,0,0.505,0.395,0.105,0.551,0.248,0.10300000000000001,0.171,8,4
955,1,0.59,0.47,0.135,1.1685,0.539,0.27899999999999997,0.28,8,4
956,0,0.36,0.27,0.095,0.2,0.073,0.055999999999999994,0.061,8,4
957,0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,8,4
958,0,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8,4
959,0,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8,4
960,0,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8,4
961,0,0.405,0.31,0.09,0.312,0.138,0.06,0.087,8,4
962,0,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057,8,4
963,0,0.35,0.28,0.075,0.196,0.08199999999999999,0.04,0.064,8,4
964,1,0.48,0.355,0.16,0.46399999999999997,0.221,0.106,0.239,8,4
965,0,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8,4
966,0,0.47,0.355,0.12,0.39299999999999996,0.16699999999999998,0.0885,0.115,8,4
967,0,0.47,0.365,0.1,0.41100000000000003,0.175,0.0855,0.135,8,4
968,0,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8,4
969,0,0.5,0.38,0.14,0.6355,0.27699999999999997,0.14300000000000002,0.1785,8,4
970,0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8,4
971,0,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8,4
972,0,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8,4
973,0,0.46,0.365,0.125,0.4785,0.20600000000000002,0.1045,0.141,8,4
974,0,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,8,4
975,0,0.475,0.36,0.11,0.49200000000000005,0.21100000000000002,0.11,0.15,8,4
976,0,0.48,0.355,0.115,0.4725,0.2065,0.11199999999999999,0.132,8,4
977,0,0.455,0.33,0.1,0.37200000000000005,0.358,0.0775,0.11,8,4
978,0,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8,4
979,0,0.455,0.365,0.115,0.4305,0.184,0.10800000000000001,0.1245,8,4
980,0,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,8,4
981,1,0.495,0.395,0.12,0.5529999999999999,0.22399999999999998,0.1375,0.16699999999999998,8,4
982,0,0.455,0.345,0.105,0.4005,0.16399999999999998,0.0755,0.126,8,4
983,0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8,4
984,0,0.43,0.315,0.095,0.37799999999999995,0.175,0.08,0.1045,8,4
985,0,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8,4
986,0,0.475,0.36,0.145,0.6325,0.2825,0.13699999999999998,0.19,8,4
987,0,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8,4
988,0,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.12,8,4
989,0,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8,4
990,0,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8,4
991,1,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8,4
992,1,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8,4
993,0,0.49,0.37,0.11,0.5379999999999999,0.271,0.1035,0.139,8,4
994,1,0.525,0.385,0.1,0.5115,0.24600000000000002,0.1005,0.1455,8,4
995,0,0.385,0.3,0.09,0.308,0.1525,0.055999999999999994,0.0835,8,4
996,0,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8,4
997,0,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8,4
998,1,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8,4
999,1,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,8,4
1000,0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8,4
1001,0,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8,4
1002,0,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8,4
1003,0,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8,4
1004,0,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8,4
1005,0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8,4
1006,1,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8,4
1007,1,0.59,0.47,0.15,0.9955,0.48100000000000004,0.23199999999999998,0.24,8,4
1008,1,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8,4
1009,0,0.55,0.425,0.15,0.7665,0.33899999999999997,0.17600000000000002,0.21,8,4
1010,1,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8,4
1011,1,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8,4
1012,0,0.555,0.435,0.14,0.765,0.3945,0.15,0.20600000000000002,8,4
1013,0,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12,8,4
1014,0,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8,4
1015,0,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8,4
1016,0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8,4
1017,0,0.535,0.425,0.135,0.7709999999999999,0.3765,0.1815,0.1795,8,4
1018,0,0.575,0.465,0.195,0.9965,0.41700000000000004,0.247,0.47,8,4
1019,0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.21100000000000002,8,4
1020,0,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8,4
1021,0,0.485,0.365,0.105,0.5205,0.195,0.12300000000000001,0.182,8,4
1022,1,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8,4
1023,0,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8,4
1024,1,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8,4
1025,0,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8,4
1026,0,0.44,0.32,0.095,0.3275,0.1495,0.059000000000000004,0.1,8,4
1027,0,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8,4
1028,1,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,8,4
1029,1,0.515,0.395,0.135,1.0070000000000001,0.47200000000000003,0.2495,0.252,8,4
1030,1,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8,4
1031,1,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8,4
1032,0,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8,4
1033,0,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8,4
1034,0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,8,4
1035,0,0.545,0.375,0.12,0.5429999999999999,0.2375,0.1155,0.1725,8,4
1036,0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8,4
1037,0,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8,4
1038,1,0.565,0.445,0.15,0.7959999999999999,0.3635,0.184,0.21899999999999997,8,4
1039,0,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8,4
1040,0,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8,4
1041,1,0.485,0.39,0.085,0.6435,0.2945,0.10300000000000001,0.198,8,4
1042,0,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8,4
1043,1,0.45,0.33,0.105,0.4955,0.2575,0.08199999999999999,0.129,8,4
1044,0,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8,4
1045,0,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,8,4
1046,1,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8,4
1047,0,0.61,0.43,0.14,0.909,0.43799999999999994,0.2,0.22,8,4
1048,1,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.37200000000000005,8,4
1049,1,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8,4
1050,0,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8,4
1051,0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8,4
1052,0,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8,4
1053,0,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213,8,4
1054,1,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8,4
1055,1,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,4
1056,0,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8,4
1057,0,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8,4
1058,1,0.625,0.48,0.185,1.2065,0.5870000000000001,0.29,0.28600000000000003,8,4
1059,0,0.545,0.42,0.125,0.7170000000000001,0.358,0.11199999999999999,0.22,8,4
1060,1,0.63,0.47,0.155,1.1325,0.589,0.21100000000000002,0.287,8,4
1061,0,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8,4
1062,0,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,4
1063,0,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,4
1064,1,0.37,0.28,0.105,0.22399999999999998,0.0815,0.0575,0.075,8,4
1065,1,0.665,0.525,0.16,1.3630000000000002,0.629,0.27899999999999997,0.34,8,4
1066,1,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,8,4
1067,1,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8,4
1068,0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8,4
1069,1,0.455,0.35,0.11,0.45799999999999996,0.2,0.111,0.1305,8,4
1070,0,0.475,0.365,0.14,0.4545,0.171,0.11800000000000001,0.158,8,4
1071,0,0.475,0.355,0.105,0.46799999999999997,0.201,0.1115,0.12,8,4
1072,0,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8,4
1073,1,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8,4
1074,1,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8,4
1075,1,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8,4
1076,0,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8,4
1077,1,0.355,0.265,0.09,0.168,0.05,0.040999999999999995,0.063,8,4
1078,0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,4
1079,1,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8,4
1080,1,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,8,4
1081,1,0.61,0.49,0.16,1.146,0.597,0.24600000000000002,0.265,8,4
1082,1,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8,4
1083,1,0.6,0.41,0.145,0.9390000000000001,0.4475,0.196,0.268,8,4
1084,1,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24,8,4
1085,0,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8,4
1086,1,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8,4
1087,1,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8,4
1088,1,0.52,0.425,0.125,0.79,0.37200000000000005,0.205,0.19,8,4
1089,1,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203,8,4
1090,0,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8,4
1091,0,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8,4
1092,0,0.45,0.35,0.12,0.46799999999999997,0.2005,0.1065,0.1325,8,4
1093,0,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8,4
1094,0,0.385,0.29,0.085,0.2505,0.11199999999999999,0.061,0.08,8,4
1095,0,0.405,0.31,0.11,0.91,0.41600000000000004,0.2075,0.0995,8,4
1096,1,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,8,4
1097,0,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8,4
1098,1,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8,4
1099,0,0.41,0.325,0.11,0.326,0.1325,0.075,0.10099999999999999,8,4
1100,0,0.51,0.385,0.135,0.632,0.282,0.145,0.17,8,4
1101,1,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8,4
1102,0,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8,4
1103,0,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8,4
1104,0,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8,4
1105,0,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8,4
1106,0,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8,4
1107,0,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8,4
1108,0,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8,4
1109,1,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,8,4
1110,0,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8,4
1111,0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385,8,4
1112,0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8,4
1113,1,0.49,0.38,0.11,0.5539999999999999,0.2935,0.1005,0.15,8,4
1114,0,0.465,0.35,0.11,0.4085,0.165,0.102,0.131,8,4
1115,0,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8,4
1116,0,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,4
1117,0,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8,4
1118,0,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8,4
1119,0,0.47,0.385,0.13,0.5870000000000001,0.264,0.11699999999999999,0.174,8,4
1120,0,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8,4
1121,0,0.475,0.375,0.11,0.494,0.21100000000000002,0.109,0.1545,8,4
1122,0,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8,4
1123,1,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8,4
1124,0,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8,4
1125,0,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8,4
1126,1,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8,4
1127,0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8,4
1128,1,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995,8,4
1129,0,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8,4
1130,1,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,8,4
1131,0,0.46,0.35,0.1,0.47100000000000003,0.252,0.077,0.12300000000000001,8,4
1132,0,0.485,0.38,0.125,0.5215,0.2215,0.11800000000000001,0.16,8,4
1133,0,0.29,0.205,0.07,0.0975,0.036000000000000004,0.019,0.035,8,4
1134,0,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8,4
1135,1,0.57,0.45,0.14,0.9275,0.47700000000000004,0.1605,0.2515,8,4
1136,1,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8,4
1137,0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8,4
1138,1,0.465,0.355,0.12,0.5315,0.2725,0.09699999999999999,0.1395,8,4
1139,0,0.37,0.275,0.1,0.2225,0.09300000000000001,0.026000000000000002,0.08,8,4
1140,0,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8,4
1141,0,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,4
1142,0,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8,4
1143,0,0.4,0.315,0.09,0.3245,0.151,0.073,0.08800000000000001,8,4
1144,0,0.41,0.325,0.105,0.361,0.1605,0.0665,0.10300000000000001,8,4
1145,0,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8,4
1146,0,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,8,4
1147,0,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,8,4
1148,0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,4
1149,0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8,4
1150,1,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8,4
1151,0,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,4
1152,0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8,4
1153,0,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,4
1154,1,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,4
1155,0,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8,4
1156,0,0.51,0.385,0.15,0.625,0.3095,0.11900000000000001,0.1725,8,4
1157,0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8,4
1158,1,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8,4
1159,1,0.415,0.315,0.12,0.4015,0.19899999999999998,0.087,0.09699999999999999,8,4
1160,0,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8,4
1161,1,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998,8,4
1162,1,0.63,0.465,0.15,1.0270000000000001,0.537,0.188,0.17600000000000002,8,4
1163,0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8,4
1164,0,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8,4
1165,0,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,4
1166,0,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8,4
1167,0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.16699999999999998,8,4
1168,1,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,8,4
1169,1,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,8,4
1170,1,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,8,4
1171,1,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8,4
1172,0,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8,4
1173,1,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8,4
1174,0,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8,4
1175,0,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8,4
1176,0,0.55,0.42,0.13,0.636,0.294,0.14400000000000002,0.1755,8,4
1177,0,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8,4
1178,0,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8,4
1179,0,0.6,0.5,0.155,1.3319999999999999,0.6235,0.2835,0.35,8,4
1180,0,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8,4
1181,0,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,8,4
1182,1,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8,4
1183,1,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8,4
1184,0,0.5,0.385,0.11,0.596,0.3015,0.10400000000000001,0.151,8,4
1185,0,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8,4
1186,1,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8,4
1187,0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8,4
1188,1,0.59,0.47,0.15,0.861,0.413,0.16399999999999998,0.249,8,4
1189,0,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8,4
1190,0,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8,4
1191,0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8,4
1192,1,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8,4
1193,1,0.5,0.4,0.13,0.7715,0.37,0.16,0.21100000000000002,8,4
1194,0,0.47,0.35,0.115,0.48700000000000004,0.1955,0.127,0.155,8,4
1195,0,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8,4
1196,0,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8,4
1197,0,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,8,4
1198,0,0.44,0.34,0.105,0.364,0.14800000000000002,0.0805,0.1175,8,4
1199,0,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8,4
1200,1,0.57,0.42,0.14,0.8745,0.41600000000000004,0.165,0.25,8,4
1201,0,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8,4
1202,0,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8,4
1203,0,0.645,0.49,0.16,1.1440000000000001,0.5015,0.289,0.319,8,4
1204,0,0.37,0.275,0.08,0.22699999999999998,0.09300000000000001,0.0625,0.07,8,4
1205,0,0.5,0.385,0.12,0.516,0.19699999999999998,0.1305,0.165,8,4
1206,0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8,4
1207,1,0.44,0.325,0.08,0.413,0.14400000000000002,0.1015,0.13,8,4
1208,0,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8,4
1209,0,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8,4
1210,1,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8,4
1211,1,0.555,0.435,0.145,0.9205,0.40399999999999997,0.2275,0.255,8,4
1212,1,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,8,4
1213,0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8,4
1214,0,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8,4
1215,1,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8,4
1216,1,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,8,4
1217,0,0.61,0.47,0.16,1.0745,0.4925,0.23600000000000002,0.29,8,4
1218,1,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8,4
1219,0,0.29,0.225,0.07,0.10099999999999999,0.036000000000000004,0.0235,0.035,8,4
1220,0,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8,4
1221,0,0.56,0.42,0.14,0.8370000000000001,0.414,0.214,0.2,8,4
1222,1,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8,4
1223,0,0.345,0.285,0.1,0.2225,0.0865,0.057999999999999996,0.075,8,4
